title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type,communitiy,community_match
The Princess Bride,Daniel Webster Park,2015-08-12T02:38:00Z,(312) 257-4486,PG,Yes,41.86395645,-87.62201691,"{""address"": ""1401 S Indiana Ave Chicago, IL 60605"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60605""}",2015,Wed,,"1401 S Indiana Ave Chicago, IL 60605",Chicago,IL,60605.0,NEAR SOUTH SIDE,"1401 S Indiana Ave Chicago, IL 60605",41.86431280168089,-87.622274241742,way,"1401, South Indiana Avenue, The Grant, Near South Side, Chicago, Cook County, Illinois, 60605, United States",place,house,NEAR SOUTH SIDE,Yes
Mamma Mia,Wilson Frank J. Park,2015-08-11T02:48:00Z,(773) 685-6454,PG-13,Yes,41.9646492,-87.75836182,"{""address"": ""4630 N. Milwaukee Ave. Chicago IL 60630"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60630""}",2015,Tue,,4630 N. Milwaukee Ave. Chicago IL 60630,Chicago,IL,60630.0,PORTAGE PARK,4630 N. Milwaukee Ave. Chicago IL 60630,41.9644593,-87.75857956434638,way,"Wilson Park Fieldhouse, 4630-4636, North Milwaukee Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",leisure,sports_centre,PORTAGE PARK,Yes
Toy Story,Lake Meadows Park,2015-08-11T02:21:00Z,(312) 747-6287,G,Yes,41.83804321,-87.61347198,"{""address"": ""3117 S. Rhodes Ave. Chicago IL 60616"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60616""}",2015,Tue,,3117 S. Rhodes Ave. Chicago IL 60616,Chicago,IL,60616.0,DOUGLAS,3117 S. Rhodes Ave. Chicago IL 60616,41.83825775576221,-87.613384688027,way,"3117, South Rhodes Avenue, Lake Meadows, Douglas, Chicago, Cook County, Illinois, 60616, United States",place,house,DOUGLAS,Yes
Dr. Seuss' How the Grinch Stole Christmas,Schreiber Playground Park,2015-08-09T03:14:00Z,(773) 262-6741,PG,No,41.99901581,-87.66928101,"{""address"": ""1552 W. Schreiber Ave. Chicago IL 60626"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60626""}",2015,Sun,,1552 W. Schreiber Ave. Chicago IL 60626,Chicago,IL,60626.0,ROGERS PARK,1552 W. Schreiber Ave. Chicago IL 60626,41.99911855,-87.67006980349518,way,"Schreiber Park Fieldhouse, 1552, West Schreiber Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public,ROGERS PARK,Yes
The Goonies,Edgebrook Park,2015-08-09T02:54:00Z,(773) 631-7461,PG,Yes,41.99946594,-87.76202393,"{""address"": ""6525 N. Hiawatha Ave. Chicago IL 60646"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60646""}",2015,Sun,,6525 N. Hiawatha Ave. Chicago IL 60646,Chicago,IL,60646.0,FOREST GLEN,6525 N. Hiawatha Ave. Chicago IL 60646,41.99961225,-87.76083677250128,way,"6525, North Hiawatha Avenue, Edgebrook, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",building,school,FOREST GLEN,Yes
Selma,Ellis (Samuel) Park,2015-08-09T03:08:00Z,(312) 656 - 0423 ,PG-13,Yes,41.82777786,-87.60858154,"{""address"": ""535 E. 35th St. Chicago IL 60653"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60653""}",2015,Sun,,535 E. 35th St. Chicago IL 60653,Chicago,IL,60653.0,DOUGLAS,535 E. 35th St. Chicago IL 60653,41.8306399,-87.61208247540486,way,"535, East 35th Street, Douglas, Chicago, Cook County, Illinois, 60653, United States",building,school,DOUGLAS,Yes
Big Hero 6,Norwood Park,2015-08-08T03:15:00Z,(773) 631-4893,PG,,41.98659134,-87.79413605,"{""address"": ""5801 N. Natoma Ave. Chicago IL 60631"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60631""}",2015,Sat,,5801 N. Natoma Ave. Chicago IL 60631,Chicago,IL,60631.0,NORWOOD PARK,5801 N. Natoma Ave. Chicago IL 60631,41.9865514,-87.79346372609689,way,"Norwood Park Fieldhouse, 5801, North Natoma Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",leisure,sports_centre,NORWOOD PARK,Yes
Frozen,Touhy Park,2015-08-08T03:00:00Z,(773) 262-6737,PG,,42.0148735,-87.67243958,"{""address"": ""7348 N. Paulina St. Chicago IL 60626"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60626""}",2015,Sat,,7348 N. Paulina St. Chicago IL 60626,Chicago,IL,60626.0,ROGERS PARK,7348 N. Paulina St. Chicago IL 60626,42.015265600000006,-87.67297849570652,way,"Touhy Park Fieldhouse, 7348, North Paulina Street, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public,ROGERS PARK,Yes
Night at the Museum: Secret of the Tomb,Green Briar Park,2015-08-08T02:38:00Z,(773) 761-0582,PG,Yes,41.99058914,-87.69587708,"{""address"": ""2650 W. Peterson Ave. Chicago IL 60659"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60659""}",2015,Sat,,2650 W. Peterson Ave. Chicago IL 60659,Chicago,IL,60659.0,WEST RIDGE,2650 W. Peterson Ave. Chicago IL 60659,41.9903924,-87.7076613,way,"West Peterson Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",highway,primary,WEST RIDGE,Yes
X-Men: Days of Future Past,Meyering Playground Park,2015-08-08T03:11:00Z,(312) 747-6545,PG-13,Yes,41.76466751,-87.61575317,"{""address"": ""7140 S. Martin Luther King Dr. Chicago IL 60619"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}",2015,Sat,,7140 S. Martin Luther King Dr. Chicago IL 60619,Chicago,IL,60619.0,GREATER GRAND CROSSING,7140 S. Martin Luther King Dr. Chicago IL 60619,,,,,,,GREATER GRAND CROSSING,Yes
Sister Act,Williams (Daniel Hale) Park,2015-08-08T02:40:00Z,(312) 747-0229,PG,Yes,41.8441925,-87.62886047,"{""address"": ""2710 S Dearborn Chicago IL 60616"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60616""}",2015,Sat,,2710 S Dearborn Chicago IL 60616,Chicago,IL,60616.0,DOUGLAS,2710 S Dearborn Chicago IL 60616,41.84342485,-87.6286966970514,way,"2710, South Dearborn Street, Dearborn Homes, Douglas, Chicago, Cook County, Illinois, 60616, United States",building,school,DOUGLAS,Yes
The Princess and the Frog,Broncho Billy Playlot Park,2015-08-07T03:07:00Z,(312) 742-7802 ,G,,41.96285248,-87.66093445,"{""address"": ""4437 N Magnolia Ave Chicago, IL 60640"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60640""}",2015,Fri,,"4437 N Magnolia Ave Chicago, IL 60640",Chicago,IL,60640.0,UPTOWN,"4437 N Magnolia Ave Chicago, IL 60640",41.96240193980581,-87.66086839793223,way,"4437, North Magnolia Avenue, Asia on Argyle, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house,UPTOWN,Yes
Despicable Me 2,Kelly Park,2015-08-07T03:08:00Z,(312) 747-6197,PG,Yes,41.81906128,-87.69380951,"{""address"": ""2725 W. 41st St. Chicago IL 60632"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60632""}",2015,Fri,,2725 W. 41st St. Chicago IL 60632,Chicago,IL,60632.0,BRIGHTON PARK,2725 W. 41st St. Chicago IL 60632,41.819203444484494,-87.69416632840755,way,"2725, West 41st Street, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,BRIGHTON PARK,Yes
Annie (2014),Lindblom Park,2015-08-07T03:30:00Z,(312) 747-6443,PG,,41.78319931,-87.6741333,"{""address"": ""6054 S. Damen Ave. Chicago IL 60636"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60636""}",2015,Fri,,6054 S. Damen Ave. Chicago IL 60636,Chicago,IL,60636.0,WEST ENGLEWOOD,6054 S. Damen Ave. Chicago IL 60636,41.78326695,-87.67460265335257,way,"Lindblom Park Fieldhouse, 6054, South Damen Avenue, South Lynn, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",leisure,sports_centre,"ENGLEWOOD, WEST ENGLEWOOD",Yes
Get On Up,Hayes Park,2015-08-07T03:19:00Z,(312) 747-6177,PG-13,Yes,41.73907852,-87.69678497,"{""address"": ""2936 W. 85th St. Chicago IL 60652"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60652""}",2015,Fri,,2936 W. 85th St. Chicago IL 60652,Chicago,IL,60652.0,ASHBURN,2936 W. 85th St. Chicago IL 60652,41.73898815,-87.6968110374172,way,"Fieldhouse, 2936, West 85th Street, Mitchells Subdivision, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",building,public,ASHBURN,Yes
42,Austin Town Hall Park,2015-08-07T03:08:00Z,(773) 287-7658,PG-13,Yes,41.88805771,-87.76578522,"{""address"": ""5610 W Lake St Chicago, IL 60644"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60644""}",2015,Fri,,"5610 W Lake St Chicago, IL 60644",Chicago,IL,60644.0,AUSTIN,"5610 W Lake St Chicago, IL 60644",41.88847085,-87.7658057062049,way,"Austin Town Hall, 5610, West Lake Street, Austin, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre,AUSTIN,Yes
Big Hero 6,Archer Park,2015-08-06T02:42:00Z,(773) 284-7029,PG,Yes,41.80400848,-87.73569489,"{""address"": ""4901 S. Kilbourn Ave. Chicago IL 60632"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60632""}",2015,Thu,,4901 S. Kilbourn Ave. Chicago IL 60632,Chicago,IL,60632.0,ARCHER HEIGHTS,4901 S. Kilbourn Ave. Chicago IL 60632,41.8034779,-87.73513253268348,way,"Archer Park Fieldhouse, 4901, South Kilbourn Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",leisure,sports_centre,ARCHER HEIGHTS,Yes
The Sandlot,Sheridan Park,2015-08-06T02:41:00Z,(312) 746-5369,PG,Yes,41.87052536,-87.65449524,"{""address"": ""910 S. Aberdeen St. Chicago IL 60607"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}",2015,Thu,,910 S. Aberdeen St. Chicago IL 60607,Chicago,IL,60607.0,NEAR WEST SIDE,910 S. Aberdeen St. Chicago IL 60607,41.87126235,-87.65472822811532,way,"Sheridan Park Turf Field, 910, South Aberdeen Street, University Village/Little Italy, Near West Side, Chicago, Cook County, Illinois, 60607, United States",leisure,pitch,NEAR WEST SIDE,Yes
A Latino Film Festival Selection,Loyola Park,2015-08-06T03:00:00Z,(773) 262-8605,NR,Yes,42.01041412,-87.66117859,"{""address"": ""1230 W. Greenleaf Ave. Chicago IL 60626"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60626""}",2015,Thu,,1230 W. Greenleaf Ave. Chicago IL 60626,Chicago,IL,60626.0,ROGERS PARK,1230 W. Greenleaf Ave. Chicago IL 60626,42.0108584,-87.66167898206695,way,"Loyola Park Fieldhouse, 1230, West Greenleaf Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public,"ROGERS PARK, GRAND BOULEVARD",Yes
UP,West Lawn Park,2015-08-05T03:30:00Z,(773) 284-2803,PG,,41.77493286,-87.72831726,"{""address"": ""4233 W. 65th St. Chicago IL 60629"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60629""}",2015,Wed,,4233 W. 65th St. Chicago IL 60629,Chicago,IL,60629.0,WEST LAWN,4233 W. 65th St. Chicago IL 60629,41.77486903606575,-87.72854091606648,way,"4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,WEST LAWN,Yes
E.T. The Extra-Terrestrial,Bell Park,2015-08-05T03:30:00Z,(312) 746-5008,PG,,41.93524551,-87.79602051,"{""address"": ""3020 N Oak Park Ave Chicago, IL 60634"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60634""}",2015,Wed,,"3020 N Oak Park Ave Chicago, IL 60634",Chicago,IL,60634.0,MONTCLARE,"3020 N Oak Park Ave Chicago, IL 60634",41.93496945110849,-87.79570468274466,way,"3020, North Oak Park Avenue, Beat 2511, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",place,house,MONTCLARE,Yes
The Lego Movie,River Park,2015-08-05T02:40:00Z,(312) 742-7516,PG,Yes,41.97340012,-87.70230865,"{""address"": ""5100 N. Francisco Ave. Chicago IL 60611"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60611""}",2015,Wed,,5100 N. Francisco Ave. Chicago IL 60611,Chicago,IL,60611.0,LINCOLN SQUARE,5100 N. Francisco Ave. Chicago IL 60611,41.974001900000005,-87.70196239079411,way,"River Park Field House, 5100, North Francisco Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",leisure,sports_centre,LINCOLN SQUARE,Yes
Strange Magic,Douglas Park,2015-08-05T02:39:00Z,(773) 762-2842,PG,Yes,41.86323547,-87.70204926,"{""address"": ""1401 S. Sacramento Dr. Chicago IL 60623"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60623""}",2015,Wed,,1401 S. Sacramento Dr. Chicago IL 60623,Chicago,IL,60623.0,NORTH LAWNDALE,1401 S. Sacramento Dr. Chicago IL 60623,41.8623929,-87.69969015636636,way,"Douglas Park Field House, 1401, South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre,NORTH LAWNDALE,Yes
Jurassic Park,"Bartelme, Mary Park",2015-08-05T03:07:00Z,(312) 746-5494 ,PG-13,Yes,41.88024521,-87.65080261,"{""address"": ""115 S Sangamon St Chicago, IL 60607"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}",2015,Wed,,"115 S Sangamon St Chicago, IL 60607",Chicago,IL,60607.0,NEAR WEST SIDE,"115 S Sangamon St Chicago, IL 60607",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
Frozen,Chippewa Park,2015-08-04T02:48:00Z,(773) 761-0380 ,PG,Yes,42.00387573,-87.7046051,"{""address"": ""6748 N Sacramento Ave Chicago, IL 60645"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60645""}",2015,Tue,,"6748 N Sacramento Ave Chicago, IL 60645",Chicago,IL,60645.0,WEST RIDGE,"6748 N Sacramento Ave Chicago, IL 60645",42.0035942857978,-87.70471434648694,way,"6748, North Sacramento Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",place,house,WEST RIDGE,Yes
Annie (2014),Wentworth Gardens Park,2015-08-04T02:58:00Z,(312) 747-6996,PG,Yes,41.82579803,-87.6313858,"{""address"": ""3770 S. Wentworth Ave. Chicago IL 60609"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60609""}",2015,Tue,,3770 S. Wentworth Ave. Chicago IL 60609,Chicago,IL,60609.0,ARMOUR SQUARE,3770 S. Wentworth Ave. Chicago IL 60609,41.825832142857145,-87.63147599999999,way,"3770, South Wentworth Avenue, Armour Square, Chicago, Cook County, Illinois, 60609, United States",place,house,ARMOUR SQUARE,Yes
To Kill a Mockingbird,Jackson Park,2015-08-04T03:09:00Z,(773) 256.0903 ,NR,Yes,41.77771378,-87.58693695,"{""address"": ""6401 S Stony Island Ave Chicago, IL 60637"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60637""}",2015,Tue,,"6401 S Stony Island Ave Chicago, IL 60637",Chicago,IL,60637.0,HYDE PARK,"6401 S Stony Island Ave Chicago, IL 60637",41.7788187,-87.58545600773346,way,"Jackson Park Fieldhouse, 6401, South Stony Island Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",leisure,sports_centre,HYDE PARK,Yes
X-Man: Days of Future Past,Jonquil Playlot Park,2015-08-03T03:42:00Z,(312) 742-7816 ,PG-13,Yes,41.92899323,-87.65377045,"{""address"": ""1001 W. Wrightwood Ave. Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2015,Mon,,1001 W. Wrightwood Ave. Chicago IL 60614,Chicago,IL,60614.0,LINCOLN PARK,1001 W. Wrightwood Ave. Chicago IL 60614,41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,LINCOLN PARK,Yes
The Boxtrolls,Humboldt Park,2015-08-02T02:36:00Z,(312) 742-7549,PG,Yes,41.90572739,-87.7037735,"{""address"": ""1440 N Humboldt Dr Chicago, IL 60622"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60622""}",2015,Sun,,"1440 N Humboldt Dr Chicago, IL 60622",Chicago,IL,60622.0,WEST TOWN,"1440 N Humboldt Dr Chicago, IL 60622",41.90664404033851,-87.70120663566223,way,"1440, North Humboldt Drive, West Town, Chicago, Cook County, Illinois, 60647, United States",place,house,WEST TOWN,Yes
Maleficent,Kennicott Park,2015-08-02T02:37:00Z,(312) 747-7138,PG,Yes,41.81412125,-87.59686279,"{""address"": ""4434 S. Lake Park Ave. Chicago IL 60653"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60653""}",2015,Sun,,4434 S. Lake Park Ave. Chicago IL 60653,Chicago,IL,60653.0,KENWOOD,4434 S. Lake Park Ave. Chicago IL 60653,41.81424005,-87.59732218608136,way,"Kennicott Park Fieldhouse, 4434, South Lake Park Avenue, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",leisure,sports_centre,KENWOOD,Yes
Annie (2014),Shabbona Park,2015-08-02T02:58:00Z,(773) 685-6205,PG,Yes,41.94532394,-87.79989624,"{""address"": ""6935 W. Addison St. Chicago IL 60634"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60634""}",2015,Sun,,6935 W. Addison St. Chicago IL 60634,Chicago,IL,60634.0,DUNNING,6935 W. Addison St. Chicago IL 60634,41.94548280003465,-87.79999639837158,way,"6935, West Addison Street, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",place,house,DUNNING,Yes
Ghostbusters,Garfield Park,2015-08-01T03:15:00Z,(312) 746-5092,PG,Yes,41.88142014,-87.71589661,"{""address"": ""100 N Central Park Ave Chicago, IL 60624"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60624""}",2015,Sat,,"100 N Central Park Ave Chicago, IL 60624",Chicago,IL,60624.0,EAST GARFIELD PARK,"100 N Central Park Ave Chicago, IL 60624",41.881681,-87.715901,way,"100, North Central Park Avenue, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States",place,house,EAST GARFIELD PARK,Yes
Big Hero 6,Kosciuszko Park,2015-08-01T03:12:00Z,(312) 742-7546 ,PG,Yes,41.93063354,-87.72327423,"{""address"": ""2732 N. Avers Ave. Chicago IL 60647"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60647""}",2015,Sat,,2732 N. Avers Ave. Chicago IL 60647,Chicago,IL,60647.0,LOGAN SQUARE,2732 N. Avers Ave. Chicago IL 60647,41.9309098,-87.72383806475555,way,"Kosciuszko Fieldhouse, 2732, North Avers Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",leisure,sports_centre,LOGAN SQUARE,Yes
Frozen Sing-A-Long,Athletic Field Park,2015-08-01T03:00:00Z,(773) 478-2889,PG,,41.94668198,-87.71703339,"{""address"": ""3546 W Addison St Chicago, IL 60618"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60618""}",2015,Sat,,"3546 W Addison St Chicago, IL 60618",Chicago,IL,60618.0,IRVING PARK,"3546 W Addison St Chicago, IL 60618",41.9467196,-87.71700694694292,way,"Ceramics Building, 3546, West Addison Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",craft,pottery,IRVING PARK,Yes
The Lego Movie,Rainey Park,2015-07-31T03:10:00Z,(773) 284-0696,PG,Yes,41.74944687,-87.73049927,"{""address"": ""4350 W. 79th St. Chicago IL 60652"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60652""}",2015,Fri,,4350 W. 79th St. Chicago IL 60652,Chicago,IL,60652.0,ASHBURN,4350 W. 79th St. Chicago IL 60652,41.7503231,-87.73100421776144,way,"4350, West 79th Street, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",building,school,ASHBURN,Yes
A Latino Film Festival Selection,Hermosa Park,2015-07-30T03:30:00Z,(312) 742-7540 ,NR,Yes,41.92153931,-87.73892212,"{""address"": ""2240 N. Kilbourn Ave. Chicago IL 60639"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60639""}",2015,Thu,,2240 N. Kilbourn Ave. Chicago IL 60639,Chicago,IL,60639.0,HERMOSA,2240 N. Kilbourn Ave. Chicago IL 60639,41.92204225,-87.7396089012054,way,"Hermosa Park Fieldhouse, 2240, North Kilbourn Avenue, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",leisure,sports_centre,HERMOSA,Yes
Big Hero 6,Portage Park,2015-07-30T03:30:00Z,(773) 685-7235,PG,,41.95508957,-87.76216125,"{""address"": ""4100 N Long Ave Chicago, IL 60641"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60641""}",2015,Thu,,"4100 N Long Ave Chicago, IL 60641",Chicago,IL,60641.0,PORTAGE PARK,"4100 N Long Ave Chicago, IL 60641",41.9553197,-87.76369722581602,way,"Portage Park Fieldhouse, 4100, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre,PORTAGE PARK,Yes
Teenage Mutant Ninja Turtles (2014),Lowe Playground Park,2015-07-30T03:11:00Z,(312) 747-6445,PG-13,Yes,41.7997818,-87.64161682,"{""address"": ""5203 S. Lowe Ave. Chicago IL 60609"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60609""}",2015,Thu,,5203 S. Lowe Ave. Chicago IL 60609,Chicago,IL,60609.0,NEW CITY,5203 S. Lowe Ave. Chicago IL 60609,41.79967204103777,-87.64153864333132,way,"5203, South Lowe Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,NEW CITY,Yes
How to Train Your Dragon 2,Union Park,2015-07-30T03:12:00Z,(312) 746-5494,PG,Yes,41.88421249,-87.66551971,"{""address"": ""1501 W. Randolph St. Chicago IL 60607"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}",2015,Thu,,1501 W. Randolph St. Chicago IL 60607,Chicago,IL,60607.0,NEAR WEST SIDE,1501 W. Randolph St. Chicago IL 60607,41.88489938692088,-87.66474016245968,way,"1501, West Randolph Street, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
