title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type
Get On Up,Grand Crossing Park,2015-07-22T03:49:00Z,(312) 747-6158,PG-13,Yes,41.75580215,-87.60163116,"{""address"": ""7655 S. Ingleside Ave. Chicago IL 60619"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60619""}",2015,Wed,NA,7655 S. Ingleside Ave. Chicago IL 60619,Chicago,IL,60619,GREATER GRAND CROSSING,7655 S. Ingleside Ave. Chicago IL 60619,41.7556703,-87.60043636067381,way,"Grand Crossing Park Field House, 7655, South Ingleside Avenue, Italian Bowery, Greater Grand Crossing, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",leisure,sports_centre
Annie (2014),Russell Square Park,2015-07-22T03:30:00Z,(312) 747-6651,PG,N/A,41.74466705,-87.54989624,"{""address"": ""3045 E. 83rd St. Chicago IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2015,Wed,NA,3045 E. 83rd St. Chicago IL 60617,Chicago,IL,60617,SOUTH CHICAGO,3045 E. 83rd St. Chicago IL 60617,41.7443631,-87.54989819394903,way,"Russell Square Park Fieldhouse, 3045, East 83rd Street, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre
Paddington,Daniel Webster Park,2015-07-22T03:05:00Z,(312) 257-4486,PG,Yes,41.86395645,-87.62201691,"{""address"": ""1401 S Indiana Ave Chicago, IL 60605"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60605""}",2015,Wed,NA,"1401 S Indiana Ave Chicago, IL 60605",Chicago,IL,60605,NEAR SOUTH SIDE,"1401 S Indiana Ave Chicago, IL 60605",41.86431280168089,-87.622274241742,way,"1401, South Indiana Avenue, The Grant, Near South Side, Chicago, Cook County, Illinois, 60605, United States",place,house
Wayne's World,Lincoln Park,2015-07-22T03:04:00Z,(312) 742-7726 ,PG-13,No,41.928495,-87.636008,"{""address"": ""2045 N Lincoln Park West Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2015,Wed,NA,2045 N Lincoln Park West Chicago IL 60614,Chicago,IL,60614,LINCOLN PARK,2045 N Lincoln Park West Chicago IL 60614,41.9196663,-87.63585178000523,way,"Lincoln Park Cultural Center, 2045, North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",amenity,community_centre
Strange Magic,Haas Park,2015-07-22T03:00:00Z,(312) 742-7552 ,PG,N/A,41.92525609,-87.6952435,"{""address"": ""2402 N. Washtenaw Ave. Chicago IL 60647"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60647""}",2015,Wed,NA,2402 N. Washtenaw Ave. Chicago IL 60647,Chicago,IL,60647,LOGAN SQUARE,2402 N. Washtenaw Ave. Chicago IL 60647,41.92512875,-87.69534514471823,way,"Haas Park Fieldhouse, 2402, North Washtenaw Avenue, Maplewood, Logan Square, Chicago, Cook County, Illinois, 60647, United States",leisure,sports_centre
The Boxtrolls,Jesse White Community Center and Fieldhouse,2015-07-21T03:06:00Z,  ,PG,Yes,41.89670305,-87.639184,"{""address"": """", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2015,Tue,NA,,Chicago,IL,,NEAR NORTH SIDE,,NA,NA,NA,NA,NA,NA
Mr. Smith Goes to Washington,Jackson Park,2015-07-21T03:39:00Z,(773) 256.0903 ,NR,No,41.77771378,-87.58693695,"{""address"": ""6401 S Stony Island Ave Chicago, IL 60637"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60637""}",2015,Tue,NA,"6401 S Stony Island Ave Chicago, IL 60637",Chicago,IL,60637,HYDE PARK,"6401 S Stony Island Ave Chicago, IL 60637",41.7788187,-87.58545600773346,way,"Jackson Park Fieldhouse, 6401, South Stony Island Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",leisure,sports_centre
The Goonies,Hiawatha Park,2015-07-20T03:24:00Z,(312) 746-5559 ,PG,Yes,41.94418716,-87.82727814,"{""address"": ""8029 W. Forest Preserve Dr. Chicago IL 60634"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60634""}",2015,Mon,NA,8029 W. Forest Preserve Dr. Chicago IL 60634,Chicago,IL,60634,DUNNING,8029 W. Forest Preserve Dr. Chicago IL 60634,41.94370495,-87.82753720720693,way,"Hiawatha Park Fieldhouse, 8029, West Forest Preserve Drive, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",leisure,sports_centre
The Single Moms Club,Armstrong Park,2015-07-19T03:21:00Z,(312) 747-7138 ,PG-13,Yes,41.81406021,-87.61099243,"{""address"": ""4433 S St Lawrence Ave Chicago, IL 60653"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60653""}",2015,Sun,NA,"4433 S St Lawrence Ave Chicago, IL 60653",Chicago,IL,60653,GRAND BOULEVARD,"4433 S St Lawrence Ave Chicago, IL 60653",41.81386053316272,-87.61145417061569,way,"4433, South Saint Lawrence Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house
Frozen,Buttercup Playlot Park,2015-07-19T03:12:00Z,(312) 742-7522 ,PG,Yes,41.97158432,-87.65485382,"{""address"": ""4901 N Sheridan Rd Chicago, IL 60640"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60640""}",2015,Sun,NA,"4901 N Sheridan Rd Chicago, IL 60640",Chicago,IL,60640,UPTOWN,"4901 N Sheridan Rd Chicago, IL 60640",41.971705,-87.654777,way,"4901, North Sheridan Road, Uptown Retail, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house
Once Upon a Time ... When We Were Colored,Washington Park,2015-07-19T03:30:00Z,(773) 256-1248,PG,No,41.79378891,-87.61591339,"{""address"": ""5531 S. Martin Luther King Dr. Chicago, IL 60637"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60637""}",2015,Sun,NA,"5531 S. Martin Luther King Dr. Chicago, IL 60637",Chicago,IL,60637,WASHINGTON PARK,"5531 S. Martin Luther King Dr. Chicago, IL 60637",NA,NA,NA,NA,NA,NA
The Sandlot,Sauganash Park,2015-07-18T03:11:00Z,(773) 685-6122,PG,Yes,41.98839951,-87.73739624,"{""address"": ""5861 N. Kostner Ave. Chicago IL 60646"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60646""}",2015,Sat,NA,5861 N. Kostner Ave. Chicago IL 60646,Chicago,IL,60646,FOREST GLEN,5861 N. Kostner Ave. Chicago IL 60646,41.9880077,-87.73707631708619,way,"Sauganash Park Fieldhouse, 5861, North Kostner Avenue, Sauganash, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",leisure,sports_centre
Dumb & Dumber To,Lindblom Park,2015-07-18T03:44:00Z,(312) 747-6443,PG-13,Yes,41.78319931,-87.6741333,"{""address"": ""6054 S. Damen Ave. Chicago IL 60636"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60636""}",2015,Sat,NA,6054 S. Damen Ave. Chicago IL 60636,Chicago,IL,60636,"ENGLEWOOD, WEST ENGLEWOOD",6054 S. Damen Ave. Chicago IL 60636,41.78326695,-87.67460265335257,way,"Lindblom Park Fieldhouse, 6054, South Damen Avenue, South Lynn, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",leisure,sports_centre
The Goonies,Clarendon Park Community Center,2015-07-18T03:24:00Z,(312) 742-7512,PG,Yes,41.96364594,-87.64994812,"{""address"": ""4501 N. Clarendon Ave. Chicago IL 60640"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60640""}",2015,Sat,NA,4501 N. Clarendon Ave. Chicago IL 60640,Chicago,IL,60640,UPTOWN,4501 N. Clarendon Ave. Chicago IL 60640,41.963727,-87.64931536483951,way,"Clarendon Park Fieldhouse, 4501, North Clarendon Avenue, Buena Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",leisure,sports_centre
Big Hero 6,Independence Park,2015-07-18T03:00:00Z,(773) 478-3538,PG,N/A,41.95268631,-87.72504425,"{""address"": ""3945 N. Springfield Ave. Chicago IL 60618"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60618""}",2015,Sat,NA,3945 N. Springfield Ave. Chicago IL 60618,Chicago,IL,60618,IRVING PARK,3945 N. Springfield Ave. Chicago IL 60618,41.95295885,-87.7247681,way,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre
Space Jam,Kilbourn Park,2015-07-17T02:58:00Z,(773) 685-3351,PG,Yes,41.94442749,-87.73962402,"{""address"": ""3501 N. Kilbourn Ave. Chicago IL 60641"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60641""}",2015,Fri,NA,3501 N. Kilbourn Ave. Chicago IL 60641,Chicago,IL,60641,IRVING PARK,3501 N. Kilbourn Ave. Chicago IL 60641,41.944601500000005,-87.73857849896645,way,"Kilbourn Park Fieldhouse, 3501, North Kilbourn Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre
When the Game Stands Tall,Ogden Park,2015-07-17T03:15:00Z,(312) 747-6572,PG,Yes,41.77593613,-87.65439606,"{""address"": ""6500 S. Racine Ave. Chicago IL 60636"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60636""}",2015,Fri,NA,6500 S. Racine Ave. Chicago IL 60636,Chicago,IL,60636,"ENGLEWOOD, WEST ENGLEWOOD",6500 S. Racine Ave. Chicago IL 60636,41.77504785,-87.65526562532736,way,"Ogden Park Fieldhouse, 6500, South Racine Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",leisure,sports_centre
Jumanji,Normandy Playground Park,2015-07-17T03:14:00Z,(773) 229-1421,PG,Yes,41.79777908,-87.78858948,"{""address"": ""6660 W. 52nd St. Chicago IL 60638"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60638""}",2015,Fri,NA,6660 W. 52nd St. Chicago IL 60638,Chicago,IL,60638,GARFIELD RIDGE,6660 W. 52nd St. Chicago IL 60638,41.7978440826501,-87.78840735896519,way,"6660, West 52nd Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house
A Latino Film Festival Selection,Piotrowski Park,2015-07-16T03:30:00Z,(312) 747-6608 ,NR,Yes,41.8367424,-87.730896,"{""address"": ""4247 W. 31st St. Chicago IL 60623"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60623""}",2015,Thu,NA,4247 W. 31st St. Chicago IL 60623,Chicago,IL,60623,SOUTH LAWNDALE,4247 W. 31st St. Chicago IL 60623,41.836480050000006,-87.73077856787249,way,"Piotrowski Park Fieldhouse, 4247, West 31st Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre
Teenage Mutant Ninja Turtles (2014),White (Edward H.) Park,2015-07-16T03:11:00Z,(312) 747-7106,PG-13,Yes,41.67224503,-87.6498642,"{""address"": ""1120 W. 122nd St. Chicago IL 60643"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60643""}",2015,Thu,NA,1120 W. 122nd St. Chicago IL 60643,Chicago,IL,60643,WEST PULLMAN,1120 W. 122nd St. Chicago IL 60643,41.67231804698729,-87.65000972655179,way,"1120, West 122nd Street, Stewart Ridge, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60643, United States",place,house
Despicable Me,Sheridan Park,2015-07-16T02:35:00Z,(312) 746-5369,PG,Yes,41.87052536,-87.65449524,"{""address"": ""910 S. Aberdeen St. Chicago IL 60607"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60607""}",2015,Thu,NA,910 S. Aberdeen St. Chicago IL 60607,Chicago,IL,60607,NEAR WEST SIDE,910 S. Aberdeen St. Chicago IL 60607,41.87126235,-87.65472822811532,way,"Sheridan Park Turf Field, 910, South Aberdeen Street, University Village/Little Italy, Near West Side, Chicago, Cook County, Illinois, 60607, United States",leisure,pitch
The Mighty Macs,Beverly Park,2015-07-15T03:09:00Z,(312) 747-6024,G,Yes,41.70822525,-87.68319702,"{""address"": ""2460 W 102nd St Chicago, IL 60655"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60655""}",2015,Wed,NA,"2460 W 102nd St Chicago, IL 60655",Chicago,IL,60655,BEVERLY,"2460 W 102nd St Chicago, IL 60655",41.708281,-87.68348520408163,way,"2460, West 102nd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60655, United States",place,house
Groundhog Day,"Ward, A. Montgomery Park",2015-07-15T03:11:00Z,(312) 742-7895,PG,Yes,41.89364243,-87.64193726,"{""address"": ""630 N. Kingsbury St. Chicago IL 60606"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60606""}",2015,Wed,NA,630 N. Kingsbury St. Chicago IL 60606,Chicago,IL,60606,NEAR NORTH SIDE,630 N. Kingsbury St. Chicago IL 60606,41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house
Back to the Future Part II,Lake Meadows Park,2015-07-14T03:18:00Z,(312) 747-6287,PG,Yes,41.83804321,-87.61347198,"{""address"": ""3117 S. Rhodes Ave. Chicago IL 60616"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60616""}",2015,Tue,NA,3117 S. Rhodes Ave. Chicago IL 60616,Chicago,IL,60616,DOUGLAS,3117 S. Rhodes Ave. Chicago IL 60616,41.83825775576221,-87.613384688027,way,"3117, South Rhodes Avenue, Lake Meadows, Douglas, Chicago, Cook County, Illinois, 60616, United States",place,house
The Lego Movie,Calumet Park,2015-07-14T03:10:00Z,(312) 747-6039,PG,Yes,41.71755765,-87.53148079,"{""address"": ""9801 S Avenue G Chicago, IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2015,Tue,NA,"9801 S Avenue G Chicago, IL 60617",Chicago,IL,60617,EAST SIDE,"9801 S Avenue G Chicago, IL 60617",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre
The Princess Bride,Holstein Park,2015-07-13T03:08:00Z,(312) 742-7554 ,PG,Yes,41.9219017,-87.68556213,"{""address"": ""2200 N. Oakley Ave. Chicago IL 60647"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60647""}",2015,Mon,NA,2200 N. Oakley Ave. Chicago IL 60647,Chicago,IL,60647,LOGAN SQUARE,2200 N. Oakley Ave. Chicago IL 60647,41.9217375,-87.68509576052016,way,"Holstein Park Fieldhouse, 2200, North Oakley Avenue, Logan Square, Chicago, Cook County, Illinois, 60647, United States",leisure,sports_centre
Annie (2014),Kenwood Community Park,2015-07-12T03:28:00Z,(312) 747-6286,PG,Yes,41.80422211,-87.59378815,"{""address"": ""1330 E. 50th St. Chicago IL 60615"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60615""}",2015,Sun,NA,1330 E. 50th St. Chicago IL 60615,Chicago,IL,60615,KENWOOD,1330 E. 50th St. Chicago IL 60615,41.80490095,-87.59427259738948,way,"1330, East 50th Street, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",building,school
Casablanca,Oz Park,2015-07-12T03:12:00Z,(312) 742-7898,PG,Yes,41.92099187,-87.64469862,"{""address"": ""2021 N. Burling St. Chicago IL 60614"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60614""}",2015,Sun,NA,2021 N. Burling St. Chicago IL 60614,Chicago,IL,60614,LINCOLN PARK,2021 N. Burling St. Chicago IL 60614,41.918992,-87.64703934580413,relation,"2021, North Burling Street, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,school
The Lego Movie,Loyola Park,2015-07-12T03:10:00Z,(773) 262-8605,PG,Yes,42.01041412,-87.66117859,"{""address"": ""1230 W. Greenleaf Ave. Chicago IL 60626"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60626""}",2015,Sun,NA,1230 W. Greenleaf Ave. Chicago IL 60626,Chicago,IL,60626,"ROGERS PARK, GRAND BOULEVARD",1230 W. Greenleaf Ave. Chicago IL 60626,42.010858400000004,-87.66167898206695,way,"Loyola Park Fieldhouse, 1230, West Greenleaf Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public
Jurassic Park,Mayfair Park,2015-07-11T03:37:00Z,(773) 685-3361,PG-13,N/A,41.96262741,-87.74201202,"{""address"": ""4550 W. Sunnyside Ave. Chicago IL 60630"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60630""}",2015,Sat,NA,4550 W. Sunnyside Ave. Chicago IL 60630,Chicago,IL,60630,IRVING PARK,4550 W. Sunnyside Ave. Chicago IL 60630,41.9626943509231,-87.74198478918703,way,"4550, West Sunnyside Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",place,house
Ride Along,Smith Playlot Park,2015-07-11T03:09:00Z,(312) 747-6689,PG-13,Yes,41.71390915,-87.630867,"{""address"": ""9912 S. Princeton Ave. Chicago IL 60628"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60628""}",2015,Sat,NA,9912 S. Princeton Ave. Chicago IL 60628,Chicago,IL,60628,ROSELAND,9912 S. Princeton Ave. Chicago IL 60628,41.713895699999995,-87.63121724450312,way,"Smith Park Fieldhouse, 9912, South Princeton Avenue, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States",building,yes
Annie (2014),Hamilton Park,2015-07-11T03:28:00Z,(312) 747-6174,PG,Yes,41.76344299,-87.63769531,"{""address"": ""513 W. 72nd St. Chicago IL 60621"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60621""}",2015,Sat,NA,513 W. 72nd St. Chicago IL 60621,Chicago,IL,60621,ENGLEWOOD,513 W. 72nd St. Chicago IL 60621,41.762860200000006,-87.63766537217651,way,"Hamilton Park Fieldhouse, 513, West 72nd Street, Greater Grand Crossing, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",leisure,sports_centre
Dolphin Tale 2,Gompers Park,2015-07-10T03:17:00Z,(773) 685-3270,PG,Yes,41.97549438,-87.73486328,"{""address"": ""4222 W. Foster Ave. Chicago IL 60630"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60630""}",2015,Fri,NA,4222 W. Foster Ave. Chicago IL 60630,Chicago,IL,60630,NORTH PARK,4222 W. Foster Ave. Chicago IL 60630,41.975847099999996,-87.7344154037823,way,"Gompers Park Fieldhouse, 4222-4224, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",leisure,sports_centre
Annie (2014),Palmer Park,2015-07-10T03:28:00Z,(312) 747-6577,PG,Yes,41.69263077,-87.61819458,"{""address"": ""201 E 111th St Chicago, IL 60628"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60628""}",2015,Fri,NA,"201 E 111th St Chicago, IL 60628",Chicago,IL,60628,ROSELAND,"201 E 111th St Chicago, IL 60628",41.69186225,-87.61639939299408,way,"Palmer Park Field House, 201, East 111th Street, Arcade Row, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",building,yes
Mrs. Doubtfire,Wicker Park,2015-07-10T03:35:00Z,(312) 742-7553,NA,NA,41.90821838,-87.67736053,"{""address"": ""1425 N. Damen Avenue Chicago IL 60622"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60622""}",2015,Fri,NA,1425 N. Damen Avenue Chicago IL 60622,Chicago,IL,60622,WEST TOWN,1425 N. Damen Avenue Chicago IL 60622,41.9080368,-87.67673985505128,way,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre
A Latino Film Festival Selection,Calumet Park,2015-07-09T03:30:00Z,(312) 747-6039,NR,Yes,41.71755765,-87.53148079,"{""address"": ""9801 S Avenue G Chicago, IL 60617"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60617""}",2015,Thu,NA,"9801 S Avenue G Chicago, IL 60617",Chicago,IL,60617,EAST SIDE,"9801 S Avenue G Chicago, IL 60617",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre
Dolphin Tale 2,Oriole Park,2015-07-09T03:17:00Z,(773) 631-6197,PG,Yes,41.97828293,-87.81445313,"{""address"": ""5430 N. Olcott Ave. Chicago IL 60656"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60656""}",2015,Thu,NA,5430 N. Olcott Ave. Chicago IL 60656,Chicago,IL,60656,NORWOOD PARK,5430 N. Olcott Ave. Chicago IL 60656,41.97857205,-87.81481307485997,way,"Oriole Park Fieldhouse, 5430, North Olcott Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States",building,public
Annie (2014),Portage Park,2015-07-09T03:30:00Z,(773) 685-7235,PG,N/A,41.95508957,-87.76216125,"{""address"": ""4100 N Long Ave Chicago, IL 60641"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60641""}",2015,Thu,NA,"4100 N Long Ave Chicago, IL 60641",Chicago,IL,60641,PORTAGE PARK,"4100 N Long Ave Chicago, IL 60641",41.955319700000004,-87.76369722581602,way,"Portage Park Fieldhouse, 4100, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre
The Boxtrolls,Piotrowski Park,2015-07-09T03:06:00Z,(312) 747-6608 ,PG,Yes,41.8367424,-87.730896,"{""address"": ""4247 W. 31st St. Chicago IL 60623"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60623""}",2015,Thu,NA,4247 W. 31st St. Chicago IL 60623,Chicago,IL,60623,SOUTH LAWNDALE,4247 W. 31st St. Chicago IL 60623,41.836480050000006,-87.73077856787249,way,"Piotrowski Park Fieldhouse, 4247, West 31st Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre
